1330	0	0	0	0	523	25.6	631	31.8	685	36.6	715	40.5	738	44.0	753	47.1	764	49.7	772	51.7
1340	0	0	0	0	519	25.6	629	31.8	683	36.6	714	40.5	737	44.0	752	47.1	763	49.7	771	51.7
1350	0	0	0	0	516	25.4	627	31.7	682	36.6	713	40.5	736	44.0	751	47.1	763	49.7	770	51.7
1360	0	0	0	0	512	25.4	625	31.7	680	36.6	711	40.5	734	44.0	750	47.1	762	49.7	769	51.7
1370	0	0	0	0	509	25.4	623	31.7	679	36.6	710	40.5	733	44.0	749	47.1	761	49.7	768	51.7
1380	0	0	0	0	505	25.4	620	31.7	677	36.6	709	40.5	732	44.0	748	47.1	760	49.7	768	51.7
1390	0	0	0	0	502	25.4	618	31.7	676	36.6	707	40.5	731	44.0	747	47.1	759	49.7	767	51.7
1400	0	0	0	0	498	25.2	616	31.6	674	36.5	706	40.4	730	44.0	746	47.0	758	49.7	766	51.7
1410	0	0	0	0	494	25.2	614	31.6	672	36.5	705	40.4	729	44.0	745	47.0	757	49.7	765	51.7
1420	0	0	0	0	490	25.2	612	31.6	671	36.5	703	40.4	728	44.0	744	47.0	756	49.7	764	51.7
1430	0	0	0	0	487	25.2	609	31.6	669	36.5	702	40.4	727	44.0	743	47.0	756	49.7	764	51.7
1440	0	0	0	0	483	25.2	607	31.6	667	36.5	701	40.4	726	44.0	742	47.0	755	49.7	763	51.7
1450	0	0	0	0	479	24.9	605	31.5	666	36.5	700	40.4	725	44.0	741	47.0	754	49.7	762	51.7
1460	0	0	0	0	475	24.9	603	31.5	664	36.5	698	40.4	723	44.0	740	47.0	753	49.7	761	51.7
1470	0	0	0	0	471	24.9	601	31.5	662	36.5	697	40.4	722	44.0	739	47.0	752	49.7	760	51.7
1480	0	0	0	0	467	24.9	598	31.5	660	36.5	696	40.4	721	44.0	738	47.0	752	49.7	760	51.7
1490	0	0	0	0	463	24.9	596	31.5	659	36.5	694	40.4	720	44.0	737	47.0	751	49.7	759	51.7
1500	0	0	0	0	459	24.6	594	31.4	657	36.4	693	40.3	719	43.9	736	46.9	750	49.6	758	51.6
1510	0	0	0	0	455	24.6	592	31.4	655	36.4	692	40.3	718	43.9	735	46.9	749	49.6	757	51.6
1520	0	0	0	0	450	24.6	590	31.4	654	36.4	690	40.3	717	43.9	734	46.9	748	49.6	756	51.6
1530	0	0	0	0	446	24.6	587	31.4	652	36.4	689	40.3	715	43.9	733	46.9	747	49.6	756	51.6
1540	0	0	0	0	441	24.6	585	31.4	651	36.4	688	40.3	714	43.9	732	46.9	746	49.6	755	51.6
1550	0	0	0	0	437	24.3	583	31.3	649	36.4	687	40.2	713	43.9	731	46.9	746	49.6	754	51.6
1560	0	0	0	0	433	24.3	581	31.3	647	36.4	685	40.2	712	43.9	730	46.9	745	49.6	753	51.6
1570	0	0	0	0	428	24.3	578	31.3	646	36.4	684	40.2	711	43.9	729	46.9	744	49.6	752	51.6
1580	0	0	0	0	424	24.3	576	31.3	644	36.4	683	40.2	709	43.9	728	46.9	743	49.6	752	51.6
1590	0	0	0	0	419	24.3	573	31.3	643	36.4	681	40.2	708	43.9	727	46.9	742	49.6	751	51.6
1600	0	0	0	0	415	24.0	571	31.1	641	36.2	680	40.1	707	43.8	726	46.8	741	49.6	750	51.5
1610	0	0	0	0	410	24.0	569	31.1	639	36.2	679	40.1	706	43.8	725	46.8	740	49.6	749	51.5
1620	0	0	0	0	405	24.0	567	31.1	638	36.2	677	40.1	705	43.8	724	46.8	739	49.6	748	51.5
1630	0	0	0	0	399	24.0	564	31.1	636	36.2	676	40.1	704	43.8	723	46.8	738	49.6	747	51.5
1640	0	0	0	0	394	24.0	562	31.1	634	36.2	674	40.1	703	43.8	722	46.8	737	49.6	746	51.5
1650	0	0	0	0	389	23.6	560	31.0	633	36.2	673	40.1	702	43.8	721	46.8	737	49.6	746	51.5
1660	0	0	0	0	383	23.6	558	31.0	631	36.2	672	40.1	700	43.8	720	46.8	736	49.6	745	51.5
1670	0	0	0	0	378	23.6	555	31.0	629	36.2	670	40.1	699	43.8	719	46.8	735	49.6	744	51.5
1680	0	0	0	0	372	23.6	553	31.0	627	36.2	669	40.1	698	43.8	718	46.8	734	49.6	743	51.5
1690	0	0	0	0	367	23.6	550	31.0	626	36.2	667	40.1	697	43.8	717	46.8	733	49.6	742	51.5
1700	0	0	0	0	361	23.1	548	30.9	624	36.0	666	40	696	43.7	716	46.8	732	49.5	741	51.5
1710	0	0	0	0	354	23.1	545	30.9	622	36.0	665	40	695	43.7	715	46.8	731	49.5	740	51.5
1720	0	0	0	0	348	23.1	543	30.9	621	36.0	663	40	694	43.7	714	46.8	730	49.5	739	51.5
1730	0	0	0	0	341	23.1	540	30.9	619	36.0	662	40	692	43.7	713	46.8	729	49.5	739	51.5
1740	0	0	0	0	335	23.1	538	30.9	617	36.0	660	40	691	43.7	712	46.8	728	49.5	738	51.5
1750	0	0	0	0	328	22.5	535	30.7	616	36.0	659	40	690	43.7	711	46.8	728	49.5	737	51.5
1760	0	0	0	0	0	0	533	30.7	614	36.0	658	40	689	43.7	710	46.8	727	49.5	736	51.5
1770	0	0	0	0	0	0	530	30.7	612	36.0	656	40	688	43.7	709	46.8	726	49.5	735	51.5
1780	0	0	0	0	0	0	528	30.7	610	36.0	655	40	686	43.7	708	46.8	725	49.5	735	51.5
1790	0	0	0	0	0	0	525	30.7	609	36.0	653	40	685	43.7	707	46.8	724	49.5	734	51.5
1800	0	0	0	0	0	0	523	30.5	607	35.9	652	39.9	684	43.6	706	46.7	723	49.4	733	51.4
1810	0	0	0	0	0	0	520	30.5	605	35.9	651	39.9	683	43.6	705	46.7	722	49.4	732	51.4
1820	0	0	0	0	0	0	518	30.5	603	35.9	649	39.9	682	43.6	704	46.7	721	49.4	731	51.4
1830	0	0	0	0	0	0	515	30.5	602	35.9	648	39.9	681	43.6	703	46.7	720	49.4	730	51.4
1840	0	0	0	0	0	0	513	30.5	600	35.9	646	39.9	680	43.6	702	46.7	719	49.4	729	51.4
1850	0	0	0	0	0	0	510	30.4	598	35.7	645	39.8	679	43.6	701	46.7	718	49.4	729	51.4
1860	0	0	0	0	0	0	507	30.4	596	35.7	644	39.8	677	43.6	700	46.7	717	49.4	728	51.4
1870	0	0	0	0	0	0	505	30.4	594	35.7	642	39.8	676	43.6	699	46.7	716	49.4	727	51.4
1880	0	0	0	0	0	0	502	30.4	593	35.7	641	39.8	675	43.6	698	46.7	715	49.4	726	51.4
1890	0	0	0	0	0	0	500	30.4	591	35.7	639	39.8	674	43.6	697	46.7	714	49.4	725	51.4
